favorite_count,source,text,in_reply_to_screen_name,is_retweet,created_at,retweet_count,id_str
0,Twitter Web Client,"Let's hope it's a King Size throne - 
Anthrax to record next album in Westeros throne room in Belfast 
http://t.co/lwf4VSVirH",,False,Tue Jul 08 12:49:54 +0000 2014,0,486492369286889472
0,Twitter for Android,Productivity much lower in NI. Some improvement in exports. 12% rise in 2014 to 2016. Coming from low base @bitcni,newsmulg,False,Wed Oct 10 07:15:10 +0000 2018,0,1049921264989757440
1,Twitter Web Client,"@eye_business @MeatPeter I know @BroughgammonFrm does goat bacon, already. Going to stick to my pork cure and see how it turns out.",eye_business,False,Fri Jun 02 12:45:52 +0000 2017,1,870622494490841089
0,Twitter Web Client,Clock counting down to tonight's @BelTel_Business Belfast Telegraph Business Awards with @UlsterBank @CrownePlaza,,False,Thu May 04 14:15:53 +0000 2017,0,860135898624774145
0,Twitter Web Client,Screwfix is opening two new Northern Ireland stores https://t.co/U5ic7axD11 https://t.co/mbtg2zUdqm,,False,Fri Aug 18 11:24:36 +0000 2017,0,898505908183019520
0,Twitter Web Client,Brexit uncertainty just getting a fresh renewal as Article 50 date approaches. Now businesses and investors face more uncertainty,,False,Mon Jan 09 16:58:00 +0000 2017,0,818502090985275393
0,Twitter for Android,"@C_Kilpatrick1 I am. But, have the joy of starting the working day at 2pm - well after scone time",,False,Thu Oct 17 22:48:34 +0000 2013,0,390972632382058496
0,Twitter for iPhone,"'@EndaKennyTD says Brexit is the ""biggest challenge and greatest risk"" for Ireland https://t.co/AMM0efQ34H",,False,Mon Jun 13 14:17:21 +0000 2016,1,742360213680971776
0,Twitter for iPhone,Vice chancellor @UlsterUni Paddy Nixon says hosting @EndaKennyTD important. Help fuel panel discussion https://t.co/dFOTrqPdQJ,,False,Mon Jun 13 14:03:41 +0000 2016,0,742356773995204612
1,Twitter Web Client,"@faduda Aside from all that the EU represents when it comes big business, I really couldn't believe Nipsa's split vote",faduda,False,Fri Jun 24 16:54:17 +0000 2016,0,746385973085413378
1,Twitter for iPhone,Sittin' on the dock of the bay... https://t.co/yQMais58ZV,,False,Fri Apr 14 18:01:48 +0000 2017,0,852944997137645568
2,Twitter Web Client,@Fronkenstrain @BelTel Think it's B1 listed. It's all part of £300m Northside project which hit wall this year after planning refused,Fronkenstrain,False,Fri Mar 25 14:12:20 +0000 2016,0,713367918126481408
2,Twitter Web Client,"@barrabest @belfastbarman @FilthyQuarter Becoming a bit of a joke. But, @beerclubbelfast is on tomorrow in its new home @Sunflower_Pub :)",barrabest,False,Tue Sep 23 20:39:58 +0000 2014,0,514514531985674240
2,Twitter for Android,"Christ, not that 'boys and girls come out to play' ad...",,False,Sat Nov 22 20:41:57 +0000 2014,0,536258303685574656
0,Twitter for iPhone,@nightcorrosion @Wattie187 @MeatPeter @keelyherself are you not going to drink them?,Barry_ndgreen,False,Sat Jan 07 15:25:31 +0000 2017,0,817754042973753344
1,Twitter for Android,Trimble. Whooop. http://t.co/KAfzlb9Ken,,False,Sat Mar 15 17:30:29 +0000 2014,0,444888375552925696
0,Twitter for Android,@brendanbelfast @CB_PRandPA @SMcC_TheDetail I had to Google GUBU. Nothing to do with @BritishBakeOff it seems,brendanbelfast,False,Fri Sep 11 20:57:27 +0000 2015,0,642441848909365249
0,Twitter Web Client,Growth key to keeping Belfast Harbour in our hands says chairman David Dobbin http://t.co/HerMGDN4lJ http://t.co/VAHeVEyD4M,,False,Wed Feb 25 10:45:21 +0000 2015,0,570535012686299136
0,Twitter for iPhone,.@CBI_NI @angela_mcgowan Says to prioritise stability. For the sake of future generations we have to make Brexit a success,newsmulg,False,Tue May 09 08:14:47 +0000 2017,0,861856963109548032
0,Twitter for Android,@chrisjharrison I see you have the same attitude to your inbox as I do.,chrisjharrison,False,Sat Dec 06 07:46:07 +0000 2014,0,541136490303336449
2,Twitter for iPhone,Synaesthesia night @BlackBoxBelfast @naomi_mcbiz https://t.co/I0ZyMYSfdW https://t.co/HHbshJp1L3,,False,Sat Feb 20 22:00:07 +0000 2016,0,701164452910145536
0,Twitter for iPhone,@DM_Roberts cheers David.,DM_Roberts,False,Sun Jan 08 14:12:58 +0000 2017,0,818098171247259648
1,Twitter for iPhone,Genuinely couldn't watch to the end of that @ZacGoldsmith Bollywood interview,,False,Tue May 03 23:18:19 +0000 2016,0,727638447901528064
0,Twitter Web Client,Lord Justice Girvan told Belfast Harbour and Titanic Quarter have signed off on a new memorandum of understanding to resolve differences.,,False,Thu May 19 14:27:07 +0000 2016,1,733302974857027584
0,Twitter Web Client,@AshESimpson It's shiny...,AshESimpson,False,Tue Jun 10 09:47:34 +0000 2014,0,476299623011975169
0,Twitter for Android,I'm going to boke #ENGvFRA,,False,Sat Mar 21 18:52:41 +0000 2015,0,579354961076682752
0,Twitter for iPhone,@Andrew_K90 ooooo,Andrew_K90,False,Wed Nov 09 18:50:31 +0000 2016,0,796424746699288576
0,Twitter Web Client,@WHITTonTWITT Have you seen the video? Poor pup. http://t.co/LCIrw8T08G,WHITTonTWITT,False,Fri Oct 04 20:46:19 +0000 2013,0,386230824619614209
1,Twitter Web Client,"Right, where's open for a quick lunch at 12.30? @CoppiBelfast @mourneseafood",,False,Thu Jan 01 11:37:02 +0000 2015,0,550616684797915136
0,Twitter Web Client,@louiseinNI @vinnybelfast I've had five machine espressos and a Diet Coke. Might be time for green tea switch...,louiseinNI,False,Mon Feb 24 14:40:45 +0000 2014,0,437960292488577024
0,Twitter Web Client,@AndrewjudeWebb Yes.,AndrewjudeWebb,False,Tue Sep 18 12:42:39 +0000 2018,0,1042031143099527168
0,Twitter for iPhone,@BelfastBikes sorted. Thanks,newsmulg,False,Wed Mar 08 10:03:47 +0000 2017,0,839416348501491712
1,Twitter Web Client,"@clairewilliam22 @CateMcCurry There's definitely going to be ""weird weather"" somewhere in the opening par, now",clairewilliam22,False,Mon Apr 24 17:47:56 +0000 2017,0,856565385369354240
0,Twitter Web Client,"NIHE told us in July, after profits warning, it will ""continue to closely monitor the situation""",newsmulg,False,Mon Jan 15 13:22:19 +0000 2018,0,952893711599521793
0,Twitter for Android,This is a serious comeback from @TigerWoods - despite missing almost every fairway @PGAChampionship,,False,Sun Aug 12 20:31:17 +0000 2018,0,1028740730024615936
0,Twitter for iPhone,Smoke across the Lagan from west Belfast fire https://t.co/YBuHodmYBv,,False,Wed Aug 31 17:29:46 +0000 2016,0,771037277749469185
0,Twitter for iPhone,@joemagowan great show,joemagowan,False,Sun Dec 04 22:16:34 +0000 2016,0,805536298622656512
0,Twitter Web Client,@AlexKane221b One on the Dublin Road.,AlexKane221b,False,Tue May 03 13:58:57 +0000 2016,0,727497679463415809
2,Twitter for Android,@Freight_NI @MichaelAodhan @tconnellyRTE I cropped out my dining partner,Freight_NI,False,Wed Feb 13 21:15:58 +0000 2019,0,1095793727996604422
0,Twitter for iPhone,Just sat though what @PeterBradshaw1 described as the 10th circle of hell #inferno @infernothemovie https://t.co/Ba9FsvZedT,,False,Sun Oct 16 23:02:33 +0000 2016,0,787790865511157760
0,Twitter for iPhone,@casualgardener1 @politicsIN @columeastwood @uuponline I've no idea btw,casualgardener1,False,Thu Oct 20 22:08:25 +0000 2016,0,789226792213155840
0,Twitter for iPhone,@RBlackBT we were like that with a couple initially. Saw a three bed on Haypark needing work. £185k 😳,RBlackPA,False,Wed Feb 08 20:45:59 +0000 2017,0,829431101806563329
1,Twitter for Android,@GaryMaxwell1 @StephenStitt Cantillon prices are mad these days sadly. €7 for a 750ml of St Lamvinus back in the day :(,tubboy79,False,Fri Mar 21 16:45:42 +0000 2014,0,447051434564255744
1,Twitter Web Client,Bib Gourmand for @wine_brine @MichelinGuideUK,,False,Mon Oct 03 12:45:58 +0000 2016,1,782924655371911168
3,Twitter for Android,@Freight_NI @MichaelAodhan That was @matt_presseye who took that and @PeteRainey1 who decided to use THAT pic,Freight_NI,False,Wed Feb 13 22:22:56 +0000 2019,0,1095810582962491393
0,Twitter Web Client,@jude008 Not in the office until later so haven't seen print - but I can only imagine.,jude008,False,Thu Oct 24 08:33:35 +0000 2013,0,393294184443957248
1,Twitter Web Client,@BoeingUK @CommonsNIAC @Bombardier '@Boeing cites @Bombardier marketing material from 2014 as direct evidence the c… https://t.co/LPJbL7zZM6,newsmulg,False,Wed Dec 13 11:11:31 +0000 2017,1,940901993949822978
0,Twitter Web Client,@julianoneill @NISRA is there a regional breakdown for 2007?,julianoneill,False,Tue Feb 14 16:37:55 +0000 2017,0,831542999964327936
0,Twitter for iPhone,"Council says: ""The Ballymena Public Realm scheme is still ongoing. A separate contract process will take place to complete the work... 1/2",newsmulg,False,Mon Aug 21 06:42:27 +0000 2017,0,899522066873028609
0,Twitter Web Client,"Development would sit on vacant land beside Central Station, and in front of the Markets area",newsmulg,False,Tue Nov 14 14:24:14 +0000 2017,0,930441246107144192
1,Twitter for Android,@joelneill @Wasacacagrill Good man,joelneill,False,Tue Feb 05 18:03:25 +0000 2019,0,1092846169905119232
0,Twitter Web Client,@matthewdick23 If only... :),mattbrews,False,Wed Jan 22 21:24:03 +0000 2014,0,426102986335465472
1,Twitter for iPhone,"@Spanglor @unclekells ah, now I see it...",Spanglor,False,Sun Sep 11 19:49:36 +0000 2016,0,775058732384395264
0,Twitter Web Client,@MelissaCole @ThreeUK likewise. Bought a day-pass when we  were over in Feb and bandwidth almost non-existent,MelissaCole,False,Mon Jul 18 13:14:24 +0000 2016,0,755027944007987201
9,Twitter for Android,Working out our way through #fast50 now with @GeoPalSolutions and @SLControls @neuedaltd among those on the list… https://t.co/RhUzef8jre,,False,Fri Nov 02 21:35:09 +0000 2018,4,1058472605617963008
0,Twitter Web Client,"'Noah! You've had enough Manchego for one day."" http://t.co/Vw7x16TdVf",,False,Thu Apr 17 16:20:42 +0000 2014,0,456829613943955456
0,Twitter Web Client,"@MrCWoodhouse Gent musts: 't dreupelkot (gin house), Het Waterhuis (beer), De Grill (food), Trollekelder (beer)",MrCWoodhouse,False,Wed Jul 20 10:16:58 +0000 2016,0,755708068890116096
0,Twitter Web Client,@MrCWoodhouse @GlenfiddichSMW @Shortbread @StenaLineUKIE I'm afraid so.,MrCWoodhouse,False,Thu Oct 18 11:47:14 +0000 2018,0,1052888833812025346
1,Twitter for Android,And so it begins #enterconf @EnterConfHQ http://t.co/5TUdHpSpE8,,False,Thu Jun 18 09:18:40 +0000 2015,0,611463026605211648
0,Twitter Web Client,US investors eyeing up BP oil terminal in Belfast - will prices here bit hit as a result? https://t.co/hnCZBRYZS7 https://t.co/nH4vxpDH9x,,False,Tue Aug 30 10:00:50 +0000 2016,0,770561911280861185
1,Twitter for iPhone,I'm remaining optimistic about the new X-Files. Poor CG not a good start https://t.co/ROB273dH93,,False,Mon Feb 08 21:06:30 +0000 2016,0,696802307657330688
0,Twitter Web Client,"@casualgardener1 This is stew, I see.",casualgardener1,False,Tue Jul 11 10:44:50 +0000 2017,0,884725159986376705
10,Twitter Web Client,"North-south interconnector awarded planning permission by Stormont 
https://t.co/3IiDICWucw https://t.co/hvgQUg7Ox8",,False,Tue Jan 23 12:15:57 +0000 2018,7,955776114399612929
0,Twitter for Android,@matthewdick23 @ShaneToh I'll certainly find a few bob for some weekend cask.,mattbrews,False,Wed Nov 20 23:19:57 +0000 2013,0,403301718446047232
1,Twitter Web Client,"@Desmond_Funk I'm somewhat even more of a beer arse, although that's a solid brew.",Briansmyth99,False,Thu Aug 13 14:53:11 +0000 2015,0,631840931851866112
1,Twitter Web Client,@joelneill You don't see too many beards like that around the Great Hall.,joelneill,False,Thu Jan 21 15:04:03 +0000 2016,1,690188110173462528
0,Twitter for iPhone,This is stage five in South Down. Jim Wells was elected #AE17 https://t.co/yn3EK3wkPK,,False,Fri Mar 03 19:49:37 +0000 2017,0,837751836291575808
0,Twitter for iPhone,@Scofflawconor @StephenStitt @BeersIveKnown @TheGazzz @SirenBrewing What was it like after this time? Controversial 😬,Scofflawconor,False,Fri Feb 02 23:02:46 +0000 2018,0,959562767832371200
0,Twitter for Android,Now confirmed. Mike Ashley has bought Donegall Arcade in Belfast city centre. https://t.co/3UcAITbKBi,,False,Wed Nov 25 10:07:09 +0000 2015,7,669457286742544384
0,Twitter Web Client,MT @PA #Breaking A 15-year-old boy has been arrested in Northern Ireland in connection with the TalkTalk cyber attack,,False,Mon Oct 26 18:53:24 +0000 2015,2,658718083025080321
1,Twitter for Android,@unclekells @Slevatron That's superb,unclekells,False,Sat Mar 14 21:57:32 +0000 2015,0,576864767882760193
1,Twitter Web Client,@TheGazzz Stinker,TheGazzz,False,Fri Feb 08 15:44:27 +0000 2019,0,1093898360757587970
0,Twitter Web Client,"Inflation to depress growth with a squeeze on spending 
https://t.co/AljEF5Vo5P",,False,Wed Sep 13 10:29:35 +0000 2017,0,907914145118474240
0,Twitter for Android,@jfiddlerh @Pizzaboutiqueb @pizzaboutiquesf Very good chicken wings. Brined maybe?,jfiddlerh,False,Sat Nov 10 16:37:51 +0000 2018,0,1061296893236572160
5,Twitter for Android,Not a bad homeward-bound view @Translink_NI https://t.co/rRN8lXCi6P,,False,Sat Jun 10 20:07:34 +0000 2017,0,873632753790615553
0,Twitter for Android,@Wattie187 @Belfastbeerblog Hmmmm. Yes. More than a bit.,Wattie187,False,Thu Jun 12 19:20:04 +0000 2014,0,477168476491350016
1,Twitter Web Client,@JP_Biz ;),JP_Biz,False,Thu Sep 15 12:52:11 +0000 2016,0,776403236378906625
8,Twitter Web Client,Newry-based global financial services software firm First Derivatives has landed a deal to deliver a “next-generati… https://t.co/esbcMw4Zm8,,False,Mon Jul 16 08:38:25 +0000 2018,4,1018776858530328576
0,Twitter Web Client,Lots of culture in Belfast this evening #CultureNight http://t.co/dY8TapbnWi,,False,Sat Sep 20 01:21:50 +0000 2014,0,513135913355198465
1,Twitter for Android,"540 new @randoxlabs will grow NI workforce to around 1,300 alone",,False,Wed Jan 14 14:51:51 +0000 2015,1,555376753477423104
0,Twitter for iPhone,@Uber_NI I'm assuming this can be refunded? https://t.co/q8Y6GuBWef,Uber_NI,False,Thu Jun 02 15:44:11 +0000 2016,0,738395795767054336
23,Twitter for iPhone,Thanks again folks #NIMA16 @CIPR_NI https://t.co/Y4iy1BQXKk,,False,Sat Jun 25 01:06:14 +0000 2016,0,746509776176152576
0,Twitter for iPhone,@lisburnccc black bin wasn't collected today. Any reason why?,lisburnccc,False,Thu Mar 29 16:47:41 +0000 2018,0,979399707523985408
0,Twitter Web Client,@BBCJayneMcC @oxbelfast Another great spot,BBCJayneMcC,False,Thu Feb 21 17:38:10 +0000 2019,0,1098638020968886273
1,Twitter Web Client,"Is there anywhere I can buy and get a simple, wooden bed delivered, any time before the next f'ing solstice?",,False,Mon Feb 27 16:50:23 +0000 2017,1,836257181741744128
1,Twitter for iPhone,"@McadamNoel Aye, but you have to listen to the peripheral background nonsense",McadamNoel,False,Sat Mar 10 20:41:02 +0000 2018,0,972573064906108929
0,Twitter Web Client,Superdrug planning a new store at Boucher which is currently home to Poundland https://t.co/BHBjeJvPVu,,False,Fri Aug 04 13:21:58 +0000 2017,1,893462012587642880
3,Twitter for iPhone,@HelenCarson1 @MargaretCan @SineadDoyle @InnsMarket @Food_NI @VisitLisburn @VisitBelfast @lovinbelfast… https://t.co/ArizL039hA,HelenCarson1,False,Sat May 06 17:17:39 +0000 2017,1,860906417921851395
1,Twitter for iPhone,'@campaignforleo speaking now @derry_chamber says it is a turning point in Ireland's history https://t.co/a3yWTqro7q,,False,Fri Oct 13 20:34:01 +0000 2017,0,918937892898136065
0,Twitter Web Client,"Interesting stat from @nisra this quarter - 50% of those unemployed in NI were unemployed for one year or more, com… https://t.co/f11UEOsogT",newsmulg,False,Tue Nov 13 10:06:37 +0000 2018,0,1062285599015616512
0,Twitter Web Client,One of the largest business deals in NI in the last year. Lagan Group sold to UK listed firm form £455m… https://t.co/mJ5NN795uS,,False,Tue Apr 17 08:52:40 +0000 2018,0,986165537653784576
1,Twitter Web Client,@IrishAero Hi Trevor. Would you be able to follow for a DM? Cheers.,IrishAero,False,Tue Jan 27 10:32:53 +0000 2015,0,560022625238667264
0,Twitter for Android,@newsmantone @belfastjj member of staff told me earlier in week they would but seems unlikely now,trice1961,False,Thu Jan 15 18:41:14 +0000 2015,1,555796869046345728
1,Twitter for Android,@tgraham05 The figures will be for September,tgraham05,False,Sat Oct 13 22:27:25 +0000 2018,0,1051238003887235072
0,Twitter for iPhone,@Kscott_94 Jesus,Kscott_94,False,Thu Jun 09 21:03:41 +0000 2016,0,741012916250501124
0,Twitter Web Client,"Newry sports firm STATSports follows Man United deal with Middlesbrough signing 
https://t.co/iTA29B8F6A",,False,Tue Oct 25 12:29:17 +0000 2016,0,790892989870735360
0,Twitter for Android,"Brendan Murphy's latest superb as usual. One of the most interesting, friendly and influential people I've met in my few years in journalism",,False,Fri Aug 02 21:33:27 +0000 2013,2,363412252742782976
1,Twitter for Android,Team Columbia on the start #giro http://t.co/8z6XtkomIr,,False,Fri May 09 16:47:40 +0000 2014,0,464808934784897025
3,Twitter for iPhone,"Speaking to Baroness Rona Fairhead, Minister for Trade and Export Promotion and a former top boss at Bombardier/Sho… https://t.co/xZJrNk2EZ9",,False,Tue Jan 09 09:16:12 +0000 2018,2,950657447655505920
0,Twitter for Android,"@BillyGoss Ha. I belted out some speedy ragtime blues on a Taylor. But, it was a nervous first few minutes.",BillyGoss,False,Fri Sep 27 15:29:07 +0000 2013,0,383614286649913344
2,Twitter for iPhone,Some of the sharpest and most acerbic food writing anyone has ever read came from AA Gill,,False,Sat Dec 10 16:21:07 +0000 2016,0,807621175245467648
1,Twitter for Android,I like to think TK Maxx change the direction of their escalators just to mess with customers. http://t.co/xsH1y8xGJk,,False,Thu Sep 11 17:34:29 +0000 2014,1,510119200212664320
0,Twitter for iPhone,Is @brewdog Mr President just Hardcore IPA? @stab8790 @Wattie187 https://t.co/sUo5D8OTOO,,False,Sun Jul 03 15:55:40 +0000 2016,0,749632710000402432
1,Twitter Web Client,@JagoComms Thanks folks,JagoComms,False,Fri Feb 02 15:06:44 +0000 2018,0,959442972176678912
0,Twitter for Android,@Freight_NI @MichaelAodhan @tconnellyRTE I found one with a beard https://t.co/Xkm131wbFi,Freight_NI,False,Wed Feb 13 20:50:08 +0000 2019,0,1095787228977119233
2,Twitter Web Client,Enjoyed the Belfast launch but sadly can't be in Dublin. But you can watch the Web Summit #websummit live here http://t.co/EEDVI6Yk2p,,False,Tue Nov 04 11:08:10 +0000 2014,1,529590924415090689
0,Twitter for Android,The @IVGOrch playing an opera from Final Fantasy VI. Next up? Ocarina of Time #CNBX https://t.co/mwxLuN0wZ2,,False,Fri Sep 21 18:38:09 +0000 2018,0,1043207773230706690
0,Twitter for iPhone,@michaelkerrNI Sounds awful... 😏was that your increased heart-rate steak?,michaelkerrNI,False,Tue Sep 05 18:57:13 +0000 2017,0,905142793860997120
10,Twitter Web Client,Looks like the Ormeau Road will get a new chicken restaurant. Filings show a company - Dirt Bird Ltd - applying for… https://t.co/jp3YmJtV1G,,False,Tue Nov 27 11:10:25 +0000 2018,2,1067375084304826368
1,Twitter for iPhone,@brendanbelfast @keelyherself already done after a three mile walk in the dark last night!,brendanbelfast,False,Wed Mar 30 11:57:58 +0000 2016,0,715146044808511489
0,Twitter Web Client,@clarenoelledaly Sounds good,clarenoelledaly,False,Fri Sep 08 11:46:07 +0000 2017,0,906121469238890497
1,Twitter Web Client,"Bakery chain @GreggsOfficial eyeing up 50 locations. Five earmarked for Belfast, and around a dozen across NI https://t.co/ZSBsfqRUcx",,False,Thu Feb 04 10:59:30 +0000 2016,1,695199998175264768
1,Twitter Web Client,"IAG has said it has ""no current plans"" to alter its route network between Belfast and Heathrow http://t.co/t0EZzsQce4 http://t.co/jUmMdM0AAM",,False,Wed Jan 28 10:25:56 +0000 2015,0,560383264771555329
0,Twitter Web Client,"@Jackthejourno @iainshenderson  I like all the bands. I’ve got a broad taste, you know. From the britpop bands like UB40, Def Leppard...",,False,Fri Mar 14 21:24:54 +0000 2014,0,444584982288543744
0,Twitter Web Client,@sirmontyhusk It's a great spot,sirmontyhusk,False,Thu Mar 02 11:03:55 +0000 2017,0,837257154893594624
0,Twitter for Android,@michaelkerrNI yes,michaelkerrNI,False,Thu Sep 24 19:11:51 +0000 2015,0,647126317054431232
0,Twitter Web Client,"@mattbrews @brewbot @chrismcclelland I'm writing about beer around the corner, but not drinking on. 'Well jel'",mattbrews,False,Mon Mar 10 16:47:04 +0000 2014,0,443065510335614976
0,Twitter Web Client,@Kerrybel I have that very table,Kerrybel,False,Wed Sep 13 09:28:35 +0000 2017,0,907898795337424897
1,Twitter Web Client,@mrcdevine @BelTel_Business @EvermoreEnergy @CrescentCapital @Siemens_Energy cheers Ciaran,mrcdevine,False,Tue Mar 28 09:46:44 +0000 2017,0,846659815430639616
0,Twitter for Android,@belfastgary @murphysurveyors You're a world of information :),belfastgary,False,Thu May 28 22:38:08 +0000 2015,0,604054074917556224
0,Twitter for Android,@Wattie187 I'm on the Doo Song now,Wattie187,False,Sat Oct 17 14:03:40 +0000 2015,0,655383680945422337
1,Twitter for Android,Is anything new on? @IndyManBeerCon Spending our time being told things aren't on... http://t.co/m6w9RLO6Pg,,False,Fri Oct 09 21:02:35 +0000 2015,0,652589999540580353
0,Twitter for iPhone,Sublime snails and pork belly avec @dehalvemaan Bruges Zot from last week L'Etoile https://t.co/BE23sHFulY,,False,Mon Sep 04 19:23:20 +0000 2017,0,904786979811971072
0,Twitter Web Client,Sports Direct responsible for fifth of all zero hour contracts in retail sector  http://t.co/ICSRzNttb4,,False,Mon Mar 30 10:12:53 +0000 2015,0,582485640710922241
2,Twitter for Android,"If you're in the market to buy a house at the moment, don't watch Million Pound Properties...",,False,Wed Oct 14 21:13:21 +0000 2015,0,654404648347009024
1,Twitter Web Client,It's autumn. That can only mean one thing. The return of pumpkin ales... #justsayno (aside from @FlyingDog The Fear),,False,Mon Oct 10 10:58:38 +0000 2016,0,785434360086487040
4,Twitter for iPhone,Just one more sleep @meshuggah @iainshenderson @michaelkerrNI @unclekells @Wattie187 @StephenStitt @dannyoheill https://t.co/RW66wjbuX4,,False,Mon Jan 16 23:14:35 +0000 2017,0,821133578843156486
1,Vine - Make a Scene,https://t.co/shVP8XrMvP,,False,Thu May 07 20:53:10 +0000 2015,2,596417512859967489
21,Twitter for iPhone,The ‘visit Derry as a tourist’ day begins https://t.co/KHl0oaftON,,False,Sat Jun 02 13:30:00 +0000 2018,0,1002905169628221440
0,Twitter Web Client,"Bus firm slams Translink monopoly and denies cherry-picking new route
https://t.co/CIAOmPtMQT",,False,Thu May 18 12:02:45 +0000 2017,1,865175823611047936
1,Twitter for Android,@belgiansmaak @mattbrews @keelyherself @GalwayBayChris Great night. Thanks again.,belgiansmaak,False,Sat Aug 15 11:53:50 +0000 2015,0,632520569494347776
0,Twitter for iPhone,@Wattie187 sweet. Time you want us round?,Wattie187,False,Sat Jun 11 08:35:59 +0000 2016,0,741549529334484992
0,Twitter for iPhone,@unclekells that's more it,unclekells,False,Mon Feb 06 20:57:10 +0000 2017,0,828709138830131200
2,Twitter for iPhone,@MauriceKinkead @mattbrews @Chris_Lyttle @newbelfast @boundarybrewing you can. You just can't do any of the fun parts!,MauriceKinkead,False,Tue Jan 26 18:53:30 +0000 2016,1,692057792581074944
0,Twitter Web Client,MT '@newsmulg @murphysurveyors are helping Cookie Box with new site discussions. If you have a suitable site give Murphy a call',,False,Thu Jun 11 13:16:01 +0000 2015,0,608986041966538752
0,Twitter for iPhone,@ChrisBCoStar @PortstewartGC I know. Crackin',ChrisBCoStar,False,Sat Jul 08 15:38:59 +0000 2017,0,883712024303337472
0,Twitter Web Client,"@iainshenderson @Jackthejourno 'Join me tonight when my guests will be, I don't know, Chris Rea'. Actually, he lives in the area'",iainshenderson,False,Fri Apr 11 23:09:36 +0000 2014,0,454758191428292608
4,Twitter Web Client,"Statue of Mary vandalised in west Belfast: Police treating attack as sectarian Pic Kevin Scott
http://t.co/ck4rjZxl9u http://t.co/TdA2hVmG7X",,False,Fri Jul 11 12:33:14 +0000 2014,9,487575341566025728
3,TweetDeck,House of Fraser @houseoffraser is pushing ahead with the closure of 31 stores as part of its CVA. But Belfast will… https://t.co/bQwN7zTSGn,,False,Fri Jun 22 13:31:06 +0000 2018,1,1010153203936219138
0,Twitter for iPhone,Independent News and Media chief executive Robert Pitt says media and press now operates in a digital space with no… https://t.co/P1EbjaTsft,,False,Wed Nov 09 08:48:32 +0000 2016,4,796273253882929153
0,Twitter Web Client,@iainshenderson Great watch,iainshenderson,False,Thu Jan 25 17:00:18 +0000 2018,0,956572448534736896
0,Twitter Web Client,"PwC's Belfast hub tops rest of its UK divisions for growth 
https://t.co/XBWgs9bSX2",,False,Mon Sep 12 09:20:44 +0000 2016,0,775262860943458304
0,Twitter for Android,"Matt Baggott said the responsibility for policing decisions fell to him, not ACC Will Kerr, who was mentioned in today's judgement",,False,Mon Apr 28 17:15:46 +0000 2014,0,460829740497006593
5,Twitter for iPhone,@abvfest @cloudwaterbrew https://t.co/qmmsBhHdW4,abvfest,False,Sat Jul 23 15:41:02 +0000 2016,1,756876785179095041
1,Twitter for Android,Tk Maxx. You are pushing your f'ing luck with these escalators. They go the other way now :) http://t.co/XC9x3HvFtk,,False,Thu Oct 02 17:06:17 +0000 2014,0,517722247789027328
0,Twitter for iPhone,@AndyKilpatrick7 ah Andy! I'm hoping @houseoffraser can sort,AndyKilpatrick7,False,Thu Dec 29 00:37:42 +0000 2016,0,814269125069508608
3,Twitter Web Client,"Alliance's Trevor Lunn now has 6,131 after transfers #AE17",,False,Fri Mar 03 17:03:27 +0000 2017,1,837710021068800001
1,Twitter Web Client,"In case you're wondering whether Rolex, IWC, Omega or Patek are the watch brands of choice for CEOs, it's now the Apple Watch 1/2",,False,Fri Feb 05 16:00:47 +0000 2016,0,695638206100938753
0,Twitter for Android,Dunnes Stores food store quiet but still open. No firm date on closure https://t.co/IveX9Vmrfe,,False,Wed Nov 04 17:18:26 +0000 2015,0,661955674595790848
0,Twitter for Android,"Re health, some of the options for improvement include: two reconfiguration and ""optimising the use of electronic health""",newsmulg,False,Wed Oct 17 07:23:51 +0000 2018,0,1052460164312432640
0,Twitter for iPhone,@BrenC_Scott @JP_Biz genuinely excited to see more graphics,BrenC_Scott,False,Wed Jun 15 22:05:05 +0000 2016,2,743202696379891712
0,Twitter for iPhone,"'7C... oh 7C, where do you be?'",,False,Thu Jul 13 08:37:07 +0000 2017,0,885417797978927105
0,Twitter Web Client,Looks like @burningskybeer has had quite enough of @BrewDog https://t.co/9AFfDL1tcj,,False,Wed Jul 12 13:58:22 +0000 2017,0,885136254903484416
0,Twitter Web Client,@belfastbarman Bottled or draft?,belfastbarman,False,Thu Aug 14 16:49:48 +0000 2014,0,499961094304460801
0,Twitter for iPhone,@dmcbfs @chrisadonnelly @brendanbelfast @mwadvocate @AmandaFBelfast @casualgardener1 where did that come from?,dmcbfs,False,Tue May 03 19:21:04 +0000 2016,0,727578743133351936
6,Twitter for Android,Number nine #Fast50 is @Spearline_ @DeloitteNI @DeloitteIreland https://t.co/7718wBdC9c,,False,Fri Nov 02 21:52:38 +0000 2018,1,1058477007162499073
1,Twitter for iPhone,"First Trust branch closures announced at 7.22pm, by the way",,False,Wed Feb 22 19:48:09 +0000 2017,3,834489977039941632
6,Twitter for Android,New luxury hotel set for Titanic Quarter - project thought to be worth £27m. See tomorrow's @beltel business,,False,Wed Dec 10 22:31:59 +0000 2014,12,542808977130946560
2,Twitter Web Client,@PubsofUlster @GoatstoeBangor @BelTel Yeooo.,HospUlster,False,Thu Nov 13 15:01:24 +0000 2014,0,532911109339353088
